,species_1,species_2,jaccard_count,jaccard_norm,jaccard_diff
273,clostridioides_difficile,campylobacter_jejuni,0.385594899105767,0.6515216349804779,-0.2659267358747109
574,enterococcus_faecium,klebsiella_michiganensis,0.3861899571424753,0.44084229620136894,-0.05465233905889366
153,salmonella_enterica_typhimurium,staphylococcus_haemolyticus,0.3893935143891808,0.4264975803393725,-0.03710406595019172
559,vibrio_parahaemolyticus,mycobacterium_tuberculosis,0.38943419327224205,0.3915962786275299,-0.002162085355287835
160,salmonella_enterica_typhimurium,streptococcus_pneumoniae,0.38960151480871597,0.5128128684107789,-0.12321135360206292
409,staphylococcus_epidermidis,corynebacterium_diphtheriae,0.3896707182452666,0.38969795330694246,-2.723506167584544e-05
530,vibrio_parahaemolyticus,streptococcus_agalactiae,0.3901414325318973,0.6055405967465145,-0.2153991642146172
604,staphylococcus_pseudintermedius,serratia_liquefaciens,0.3908043673185525,0.4549150205950496,-0.06411065327649712
13,stenotrophomonas_maltophilia,corynebacterium_diphtheriae,0.39286890907701905,0.5196089126666369,-0.12674000358961784
361,corynebacterium_striatum,listeria_monocytogenes,0.39417034498854175,0.39412249253648063,4.785245206112565e-05
417,staphylococcus_epidermidis,corynebacterium_ulcerans,0.39425988261720857,0.3942772540590663,-1.737144185770534e-05
348,streptococcus_mitis,clostridioides_difficile,0.3945680329193304,0.5469888454365635,-0.15242081251723305
373,corynebacterium_striatum,legionella_pneumophila,0.3948030673759534,0.3974083138151518,-0.0026052464391984054
228,burkholderia_pseudomallei,salmonella_enterica_typhimurium,0.396334188992912,0.4199827238970103,-0.023648534904098295
81,klebsiella_michiganensis,corynebacterium_diphtheriae,0.3963443549036707,0.6553569325660349,-0.2590125776623642
366,corynebacterium_striatum,acinetobacter_baumannii,0.3972815302596198,0.41152673630877323,-0.014245206049153414
501,yersinia_enterocolitica,stenotrophomonas_maltophilia,0.397846552297529,0.4035287169989594,-0.005682164701430403
444,bacillus_cereus,serratia_liquefaciens,0.39805781495331216,0.4017117278987027,-0.003653912945390525
448,bacillus_cereus,klebsiella_michiganensis,0.3994446767785624,0.3982166346578123,0.0012280421207500614
3,corynebacterium_diphtheriae,staphylococcus_haemolyticus,0.3999450834245644,0.40019570909732394,-0.0002506256727595191
4,corynebacterium_diphtheriae,staphylococcus_aureus,0.3999544537301321,0.4012803527365204,-0.001325899006388298
377,corynebacterium_striatum,streptococcus_mitis,0.39998299120198194,0.4202048805927974,-0.020221889390815484
56,corynebacterium_ulcerans,staphylococcus_aureus,0.4009586709304206,0.40278034082495934,-0.0018216698945387466
74,micrococcus_luteus,mycobacterium_ulcerans,0.40100289558610747,0.595362344881386,-0.19435944929527849
109,acinetobacter_baumannii,neisseria_gonorrhoeae,0.40152565242352967,0.4905514411635005,-0.08902578873997086
522,yersinia_enterocolitica,streptococcus_mitis,0.40156456043138694,0.6238663490746946,-0.22230178864330769
504,yersinia_enterocolitica,mycobacterium_ulcerans,0.4018216718311281,0.42302654323169664,-0.021204871400568537
172,escherichia_coli,staphylococcus_aureus,0.402030819815917,0.4580299309729024,-0.055999111156985415
205,campylobacter_jejuni,acinetobacter_baumannii,0.40307759576295965,0.5826329810764699,-0.17955538531351023
89,klebsiella_michiganensis,corynebacterium_ulcerans,0.4035386643658713,0.6637637794636146,-0.2602251150977433
401,streptococcus_anginosus,clostridioides_difficile,0.40403877365300767,0.5770599299603135,-0.17302115630730586
358,corynebacterium_striatum,streptococcus_pneumoniae,0.40410026723996356,0.41475578579158345,-0.010655518551619891
55,corynebacterium_ulcerans,staphylococcus_haemolyticus,0.40416635428061376,0.40418479964368653,-1.8445363072772114e-05
135,neisseria_lactamica,acinetobacter_baumannii,0.4047959386406802,0.49167656102716506,-0.08688062238648486
154,salmonella_enterica_typhimurium,staphylococcus_aureus,0.4048411033409535,0.4290210170889022,-0.0241799137479487
535,vibrio_parahaemolyticus,streptococcus_pneumoniae,0.40540693096760877,0.6635065425705634,-0.25809961160295464
167,salmonella_enterica_typhimurium,streptococcus_suis,0.40709090250072283,0.5441456284080023,-0.13705472590727946
40,serratia_liquefaciens,neisseria_gonorrhoeae,0.4070973989760192,0.6484329999419304,-0.24133560096591117
159,salmonella_enterica_typhimurium,streptococcus_salivarius,0.40721570836707627,0.5207833703563001,-0.1135676619892238
54,listeria_monocytogenes,serratia_liquefaciens,0.4109859329101267,0.4598132034344539,-0.048827270524327226
357,corynebacterium_striatum,streptococcus_salivarius,0.4116651085244118,0.4160161336775748,-0.004351025153162991
129,neisseria_lactamica,serratia_liquefaciens,0.4122990636896386,0.6529423193885198,-0.24064325569888118
570,enterococcus_faecium,serratia_liquefaciens,0.41263575828989474,0.4505105145294945,-0.03787475623959974
524,yersinia_enterocolitica,streptococcus_anginosus,0.4149560433460366,0.6300449364051476,-0.215088893059111
235,legionella_pneumophila,neisseria_gonorrhoeae,0.41588020786541785,0.47747125669532703,-0.06159104882990918
519,yersinia_enterocolitica,clostridioides_difficile,0.4173035417023439,0.41262891173086913,0.004674629971474775
248,legionella_pneumophila,klebsiella_pneumoniae,0.41732593502815934,0.4371838291740572,-0.019857894145897836
267,clostridioides_difficile,streptococcus_suis,0.4173697849946419,0.5355206287937949,-0.11815084379915303
557,vibrio_parahaemolyticus,staphylococcus_epidermidis,0.41765404504886305,0.5438405542659142,-0.1261865092170511
247,legionella_pneumophila,neisseria_lactamica,0.4179394952545298,0.47745911122226636,-0.05951961596773658
542,vibrio_parahaemolyticus,streptococcus_suis,0.417966145720594,0.692034600162213,-0.274068454441619
551,vibrio_parahaemolyticus,clostridioides_difficile,0.42015223117890027,0.42183146561689294,-0.0016792344379926716
139,klebsiella_pneumoniae,corynebacterium_diphtheriae,0.42146926514408445,0.6652739415499027,-0.24380467640581827
244,legionella_pneumophila,klebsiella_michiganensis,0.4240671873879961,0.4513778690310206,-0.027310681643024526
376,corynebacterium_striatum,pseudomonas_aeruginosa,0.4244803930893847,0.6264776716844245,-0.2019972785950398
534,vibrio_parahaemolyticus,streptococcus_salivarius,0.424839456194947,0.6920597522543466,-0.26722029605939956
527,yersinia_enterocolitica,mycobacterium_tuberculosis,0.4255457042906618,0.4241718363237989,0.0013738679668628961
464,bacillus_cereus,staphylococcus_epidermidis,0.4267921505221509,0.7854005361619981,-0.3586083856398472
8,neisseria_gonorrhoeae,streptococcus_agalactiae,0.427004968113277,0.42454467842404475,0.0024602896892322312
260,clostridioides_difficile,streptococcus_pneumoniae,0.4272814770047054,0.5586658406745062,-0.13138436366980077
122,neisseria_lactamica,streptococcus_agalactiae,0.42757271549211984,0.42452605252959774,0.0030466629625220953
365,corynebacterium_striatum,streptococcus_suis,0.42757644122305954,0.4400206493945076,-0.012444208171448035
174,escherichia_coli,corynebacterium_diphtheriae,0.42810710796693574,0.6893347536119424,-0.26122764564500667
147,klebsiella_pneumoniae,corynebacterium_ulcerans,0.4284710626106479,0.6715862093356076,-0.24311514672495976
157,salmonella_enterica_typhimurium,neisseria_gonorrhoeae,0.42868756399290936,0.6559306074163737,-0.2272430434234643
614,staphylococcus_pseudintermedius,escherichia_coli,0.43022530816751925,0.5507099769544404,-0.1204846687869211
528,vibrio_parahaemolyticus,staphylococcus_haemolyticus,0.4321663455999381,0.5583355887252673,-0.12616924312532923
219,burkholderia_pseudomallei,serratia_liquefaciens,0.43318130293120943,0.44744356788537265,-0.014262264954163217
182,escherichia_coli,corynebacterium_ulcerans,0.4335237824732654,0.6917085054404561,-0.25818472296719075
259,clostridioides_difficile,streptococcus_salivarius,0.43359105058535585,0.5412013405048663,-0.1076102899195105
498,yersinia_enterocolitica,streptococcus_agalactiae,0.4336765831439651,0.5790526964965031,-0.14537611335253803
169,salmonella_enterica_typhimurium,neisseria_lactamica,0.433730405324782,0.6585951646050766,-0.2248647592802946
291,staphylococcus_pyogenes,acinetobacter_baumannii,0.4349689008802804,0.767573942107267,-0.33260504122698664
500,yersinia_enterocolitica,neisseria_gonorrhoeae,0.43536520217039376,0.588774245588267,-0.1534090434178732
625,staphylococcus_pseudintermedius,bacillus_cereus,0.4356417629864436,0.7526032374253223,-0.31696147443887873
503,yersinia_enterocolitica,streptococcus_pneumoniae,0.4393406415103971,0.622647181449554,-0.1833065399391569
71,micrococcus_luteus,stenotrophomonas_maltophilia,0.4394981212097141,0.5604228417490309,-0.1209247205393168
435,bacillus_cereus,staphylococcus_haemolyticus,0.44053996472008305,0.7821355325370319,-0.3415955678169489
512,yersinia_enterocolitica,neisseria_lactamica,0.44060989258852734,0.5930264114190248,-0.15241651883049745
555,vibrio_parahaemolyticus,corynebacterium_striatum,0.44098627031400095,0.5180308909966039,-0.07704462068260298
151,klebsiella_pneumoniae,acinetobacter_baumannii,0.4410813539786339,0.451491437259525,-0.010410083280891103
565,enterococcus_faecium,neisseria_gonorrhoeae,0.4418287820202997,0.4749437143145614,-0.03311493229426171
577,enterococcus_faecium,neisseria_lactamica,0.44337985066816793,0.4744159346086369,-0.031036083940468973
5,corynebacterium_diphtheriae,streptococcus_agalactiae,0.4442678096684933,0.44644231774730986,-0.002174508078816584
240,legionella_pneumophila,serratia_liquefaciens,0.4486502342201403,0.46923356717872167,-0.02058333295858139
453,bacillus_cereus,salmonella_enterica_typhimurium,0.4493829460385881,0.46212242022972216,-0.012739474191134081
118,acinetobacter_baumannii,klebsiella_michiganensis,0.4503903757140916,0.4675051777331849,-0.017114802019093323
476,mycobacterium_tuberculosis,corynebacterium_ulcerans,0.45040930799178835,0.5343498052912238,-0.08394049729943542
319,pseudomonas_aeruginosa,escherichia_coli,0.4505174908380703,0.4607767216588894,-0.010259230820819087
613,staphylococcus_pseudintermedius,salmonella_enterica_typhimurium,0.45110355641209654,0.5159987830001576,-0.06489522658806102
359,corynebacterium_striatum,mycobacterium_ulcerans,0.4545974967900469,0.6736823196601669,-0.21908482287012
57,corynebacterium_ulcerans,streptococcus_agalactiae,0.45495774123067023,0.459408870820388,-0.004451129589717773
539,vibrio_parahaemolyticus,corynebacterium_ulcerans,0.45502433890277594,0.6528954712689774,-0.19787113236620146
531,vibrio_parahaemolyticus,corynebacterium_diphtheriae,0.45582345992303175,0.6623070196704341,-0.2064835597474024
39,serratia_liquefaciens,corynebacterium_diphtheriae,0.45660555978980305,0.7076361391069208,-0.25103057931711775
510,yersinia_enterocolitica,streptococcus_suis,0.4567018199674284,0.6561534614878445,-0.19945164152041606
580,enterococcus_faecium,escherichia_coli,0.45820580041105274,0.5422486103289064,-0.08404280991785362
529,vibrio_parahaemolyticus,staphylococcus_aureus,0.45824037751487035,0.561091777310546,-0.1028513997956757
618,staphylococcus_pseudintermedius,clostridioides_difficile,0.45882273212704155,0.5561404462837879,-0.09731771415674634
255,clostridioides_difficile,streptococcus_agalactiae,0.458841761498221,0.6645166998652577,-0.20567493836703676
251,legionella_pneumophila,campylobacter_jejuni,0.4592378692389479,0.6022612528139895,-0.14302338357504157
64,corynebacterium_ulcerans,serratia_liquefaciens,0.4595537004180459,0.6874076052895705,-0.22785390487152457
318,pseudomonas_aeruginosa,salmonella_enterica_typhimurium,0.45964043142010597,0.49451736458308376,-0.0348769331629778
49,listeria_monocytogenes,neisseria_gonorrhoeae,0.46020915664587114,0.49068287504896985,-0.030473718403098704
364,corynebacterium_striatum,klebsiella_michiganensis,0.46021081116652257,0.6661973566725278,-0.2059865455060052
525,yersinia_enterocolitica,staphylococcus_epidermidis,0.46042010019895335,0.5181590496375891,-0.05773894943863572
181,escherichia_coli,listeria_monocytogenes,0.4610874986494418,0.5543145222801245,-0.09322702363068264
502,yersinia_enterocolitica,streptococcus_salivarius,0.461401199062967,0.6387785764373926,-0.17737737737442555
130,neisseria_lactamica,listeria_monocytogenes,0.4618119263969683,0.49082813264569336,-0.029016206248725085
223,burkholderia_pseudomallei,klebsiella_michiganensis,0.4625483146890207,0.4687529597637831,-0.006204645074762427
599,staphylococcus_pseudintermedius,neisseria_gonorrhoeae,0.4626408205898731,0.47658256491227086,-0.013941744322397753
611,staphylococcus_pseudintermedius,neisseria_lactamica,0.46449408590054814,0.47618711885176346,-0.01169303295121532
227,burkholderia_pseudomallei,klebsiella_pneumoniae,0.4655345646365611,0.47580705724358796,-0.01027249260702684
468,mycobacterium_tuberculosis,corynebacterium_diphtheriae,0.4666808961672734,0.5625580253405865,-0.09587712917331315
292,staphylococcus_pyogenes,neisseria_lactamica,0.4672061200438415,0.46076562452353137,0.006440495520310119
340,streptococcus_mitis,acinetobacter_baumannii,0.46739010592914876,0.7114350280367302,-0.24404492210758144
280,staphylococcus_pyogenes,neisseria_gonorrhoeae,0.46780228263284324,0.46072981359947957,0.007072469033363671
579,enterococcus_faecium,salmonella_enterica_typhimurium,0.4704737512126567,0.5094317979147622,-0.03895804670210551
19,streptococcus_salivarius,neisseria_gonorrhoeae,0.47121115875094977,0.4726602313229831,-0.0014490725720333608
108,acinetobacter_baumannii,corynebacterium_diphtheriae,0.4713648022061334,0.5259119429002677,-0.054547140694134244
370,corynebacterium_striatum,escherichia_coli,0.4718688444164008,0.6052318098911803,-0.1333629654747795
163,salmonella_enterica_typhimurium,listeria_monocytogenes,0.4728096358157308,0.5229337095135141,-0.05012407369778332
126,neisseria_lactamica,streptococcus_salivarius,0.4730075930393103,0.47335003413361115,-0.00034244109430087155
116,acinetobacter_baumannii,corynebacterium_ulcerans,0.47317091799246674,0.5259488824852495,-0.05277796449278277
496,yersinia_enterocolitica,staphylococcus_haemolyticus,0.4740318545380201,0.5287534790346043,-0.05472162449658424
234,legionella_pneumophila,corynebacterium_diphtheriae,0.47413365176857397,0.4988429421403493,-0.024709290371775328
628,staphylococcus_pseudintermedius,vibrio_parahaemolyticus,0.4750066566945176,0.6705612619673992,-0.1955546052728816
156,salmonella_enterica_typhimurium,corynebacterium_diphtheriae,0.47525692115651763,0.6649683748262447,-0.18971145366972708
25,streptococcus_pneumoniae,neisseria_gonorrhoeae,0.47534896367250506,0.4734421212748055,0.0019068423976995597
127,neisseria_lactamica,streptococcus_pneumoniae,0.47637791248979067,0.47357820037042264,0.0027997121193680252
279,staphylococcus_pyogenes,corynebacterium_diphtheriae,0.47679269638748056,0.49625162554560426,-0.019458929158123695
164,salmonella_enterica_typhimurium,corynebacterium_ulcerans,0.48229953895348765,0.6740965140208077,-0.19179697506732007
114,acinetobacter_baumannii,serratia_liquefaciens,0.4825083495577,0.4920947971213045,-0.009586447563604494
564,enterococcus_faecium,corynebacterium_diphtheriae,0.4825248371462297,0.4916410607642354,-0.009116223618005737
363,corynebacterium_striatum,micrococcus_luteus,0.4825604310332206,0.4757601302322233,0.006800300800997305
179,escherichia_coli,mycobacterium_ulcerans,0.48309703697553685,0.4887006588830185,-0.0056036219074816485
329,streptococcus_mitis,neisseria_gonorrhoeae,0.4832465278451265,0.4768861619617733,0.006360365883353203
436,bacillus_cereus,staphylococcus_aureus,0.4833420254462672,0.7862436833567208,-0.3029016579104536
341,streptococcus_mitis,neisseria_lactamica,0.4836098486570889,0.47746885439120823,0.0061409942658806616
176,escherichia_coli,stenotrophomonas_maltophilia,0.4848038377721221,0.4786722339616901,0.006131603810431985
393,streptococcus_anginosus,acinetobacter_baumannii,0.4853591674872914,0.7596167293355396,-0.2742575618482482
287,staphylococcus_pyogenes,corynebacterium_ulcerans,0.4859865525225399,0.5100792059446483,-0.024092653422108368
382,streptococcus_anginosus,neisseria_gonorrhoeae,0.4871126073372668,0.4819704841675033,0.0051421231697634795
394,streptococcus_anginosus,neisseria_lactamica,0.4871155495509669,0.481956273620539,0.00515927593042792
454,bacillus_cereus,escherichia_coli,0.4881133216662233,0.4901893428079053,-0.0020760211416820384
606,staphylococcus_pseudintermedius,corynebacterium_ulcerans,0.48841066971928954,0.4886496080376223,-0.0002389383183327709
484,mycobacterium_tuberculosis,escherichia_coli,0.489168046952909,0.49148613475611186,-0.002318087803202862
368,corynebacterium_striatum,klebsiella_pneumoniae,0.49026303485005374,0.6874269339573932,-0.19716389910733945
598,staphylococcus_pseudintermedius,corynebacterium_diphtheriae,0.4912535529770958,0.4915105100839311,-0.00025695710683532047
161,salmonella_enterica_typhimurium,mycobacterium_ulcerans,0.49189772085845795,0.5163541807904727,-0.02445645993201473
242,legionella_pneumophila,corynebacterium_ulcerans,0.4927302944353312,0.5134601497547014,-0.02072985531937027
48,listeria_monocytogenes,corynebacterium_diphtheriae,0.493251230917756,0.49801717693152714,-0.004765946013771116
572,enterococcus_faecium,corynebacterium_ulcerans,0.49388162040651246,0.5012489532909253,-0.0073673328844128805
591,enterococcus_faecium,bacillus_cereus,0.49494776583915384,0.7646246681837354,-0.2696769023445816
381,streptococcus_anginosus,corynebacterium_diphtheriae,0.4959445156862391,0.5059981675692448,-0.010053651883005665
523,yersinia_enterocolitica,corynebacterium_striatum,0.49717412528511096,0.5402271523090926,-0.043053027023981616
497,yersinia_enterocolitica,staphylococcus_aureus,0.49800317278187406,0.5338500836700205,-0.035846910888146455
65,corynebacterium_ulcerans,listeria_monocytogenes,0.49958268700233,0.5025345343407543,-0.0029518473384243515
445,bacillus_cereus,listeria_monocytogenes,0.5019863828420892,0.8001966982052624,-0.2982103153631732
581,enterococcus_faecium,campylobacter_jejuni,0.5021486880917149,0.5902628200590349,-0.08811413196731999
95,streptococcus_suis,neisseria_gonorrhoeae,0.5023663909751686,0.502327432715427,3.8958259741539436e-05
499,yersinia_enterocolitica,corynebacterium_diphtheriae,0.5033524774224601,0.658207571412448,-0.15485509398998787
134,neisseria_lactamica,streptococcus_suis,0.5034114930519124,0.5024570938557317,0.0009543991961806775
356,corynebacterium_striatum,stenotrophomonas_maltophilia,0.5034266240170252,0.6307995598629308,-0.1273729358459056
158,salmonella_enterica_typhimurium,stenotrophomonas_maltophilia,0.5043778337612685,0.5055243917272495,-0.0011465579659809544
389,streptococcus_anginosus,corynebacterium_ulcerans,0.5061224607525785,0.5187818591516227,-0.012659398399044175
486,mycobacterium_tuberculosis,burkholderia_pseudomallei,0.5063728970334564,0.592642073609852,-0.08626917657639555
507,yersinia_enterocolitica,corynebacterium_ulcerans,0.5071933132454035,0.6570010930725289,-0.14980777982712534
298,staphylococcus_pyogenes,legionella_pneumophila,0.5074609921291866,0.7831511383314202,-0.27569014620223364
200,campylobacter_jejuni,listeria_monocytogenes,0.5118728628917123,0.6006341962654468,-0.08876133337373449
477,mycobacterium_tuberculosis,micrococcus_luteus,0.5121249653232156,0.5965177709867315,-0.08439280566351592
112,acinetobacter_baumannii,streptococcus_pneumoniae,0.5123329579193087,0.7181490223591039,-0.20581606443979528
24,streptococcus_pneumoniae,corynebacterium_diphtheriae,0.5130774940659477,0.5121877079604832,0.0008897861054645295
250,legionella_pneumophila,escherichia_coli,0.5131400963758839,0.5599246100658161,-0.046784513689932195
328,streptococcus_mitis,corynebacterium_diphtheriae,0.5135903377302,0.5182326566937794,-0.004642318963579362
107,acinetobacter_baumannii,streptococcus_agalactiae,0.5139028505970888,0.7467222375015471,-0.23281938690445825
360,corynebacterium_striatum,serratia_liquefaciens,0.5142555259076423,0.6775013443839766,-0.16324581847633424
249,legionella_pneumophila,salmonella_enterica_typhimurium,0.5169560904009999,0.524811285974163,-0.007855195573163165
263,clostridioides_difficile,listeria_monocytogenes,0.5181055587193261,0.5894566464655094,-0.07135108774618337
584,enterococcus_faecium,clostridioides_difficile,0.5192168381914042,0.5764509363889017,-0.057234098197497474
369,corynebacterium_striatum,salmonella_enterica_typhimurium,0.5200347378583632,0.6239206118563655,-0.10388587399800231
627,staphylococcus_pseudintermedius,yersinia_enterocolitica,0.5220554193761402,0.615143052029863,-0.09308763265372277
483,mycobacterium_tuberculosis,salmonella_enterica_typhimurium,0.5231273030651545,0.5193919746850411,0.0037353283801134785
615,staphylococcus_pseudintermedius,campylobacter_jejuni,0.5233039155215672,0.5619152718506554,-0.03861135632908819
18,streptococcus_salivarius,corynebacterium_diphtheriae,0.5252993780621771,0.5224360325120097,0.0028633455501674288
526,yersinia_enterocolitica,bacillus_cereus,0.5263277789102044,0.55278366681498,-0.0264558879047756
336,streptococcus_mitis,corynebacterium_ulcerans,0.5275557083245552,0.536894431794277,-0.009338723469721755
538,vibrio_parahaemolyticus,listeria_monocytogenes,0.528297980622271,0.6607847479898237,-0.13248676736755272
119,acinetobacter_baumannii,streptococcus_suis,0.5291526384353799,0.7319748482601818,-0.20282220982480192
191,campylobacter_jejuni,staphylococcus_aureus,0.5295083153782771,0.6291962645463093,-0.09968794916803214
62,corynebacterium_ulcerans,streptococcus_pneumoniae,0.5295658822938573,0.5310114672980104,-0.0014455850041531493
204,campylobacter_jejuni,streptococcus_suis,0.5298821084027405,0.5464459492042856,-0.01656384080154505
355,corynebacterium_striatum,neisseria_gonorrhoeae,0.5301165311722815,0.5543106815422253,-0.024194150369943768
594,enterococcus_faecium,vibrio_parahaemolyticus,0.5310699359884622,0.6461883644688772,-0.11511842848041498
215,burkholderia_pseudomallei,stenotrophomonas_maltophilia,0.532921028442381,0.573567416029942,-0.040646387587561006
367,corynebacterium_striatum,neisseria_lactamica,0.5341580781569345,0.555457553908623,-0.021299475751688446
196,campylobacter_jejuni,streptococcus_salivarius,0.5369209319903103,0.5586233614283331,-0.021702429438022808
309,pseudomonas_aeruginosa,serratia_liquefaciens,0.5383212088537642,0.5620853771229253,-0.023764168269161057
61,corynebacterium_ulcerans,streptococcus_salivarius,0.538719635789682,0.5358336796855472,0.002885956104134779
111,acinetobacter_baumannii,streptococcus_salivarius,0.5392832175782708,0.7344576752614785,-0.19517445768320774
168,salmonella_enterica_typhimurium,acinetobacter_baumannii,0.5418226477344512,0.5420761065227272,-0.0002534587882759842
593,enterococcus_faecium,yersinia_enterocolitica,0.5439974366059825,0.6036273479917413,-0.059629911385758794
94,streptococcus_suis,corynebacterium_diphtheriae,0.5440026779850863,0.5435622019648567,0.0004404760202295632
429,staphylococcus_epidermidis,clostridioides_difficile,0.5444714436200192,0.7196988797070648,-0.1752274360870456
347,streptococcus_mitis,legionella_pneumophila,0.5461783765570112,0.7384893152495251,-0.19231093869251392
253,clostridioides_difficile,staphylococcus_haemolyticus,0.5465384324224566,0.6929925470995162,-0.1464541146770596
268,clostridioides_difficile,acinetobacter_baumannii,0.546802868888377,0.5486847908211133,-0.0018819219327362857
545,vibrio_parahaemolyticus,klebsiella_pneumoniae,0.5516998643086622,0.5480357310998982,0.00366413320876402
190,campylobacter_jejuni,staphylococcus_haemolyticus,0.5548110673007062,0.632754432885032,-0.0779433655843258
186,escherichia_coli,acinetobacter_baumannii,0.5567647390732127,0.5821182212474211,-0.025353482174208408
197,campylobacter_jejuni,streptococcus_pneumoniae,0.556970697445929,0.5711560967390349,-0.014185399293105916
457,bacillus_cereus,legionella_pneumophila,0.5571920732901264,0.7315909903288185,-0.17439891703869204
345,streptococcus_mitis,campylobacter_jejuni,0.5576823110576612,0.5615067050524234,-0.0038243939947621985
506,yersinia_enterocolitica,listeria_monocytogenes,0.5580097956918625,0.6199725537613235,-0.061962758069461055
102,streptococcus_suis,corynebacterium_ulcerans,0.5581071949354484,0.5600202546527459,-0.001913059717297494
275,clostridioides_difficile,legionella_pneumophila,0.5611560147790116,0.5835607511853369,-0.022404736406325343
478,mycobacterium_tuberculosis,klebsiella_michiganensis,0.5652076001825843,0.5831297826753139,-0.017922182492729588
400,streptococcus_anginosus,legionella_pneumophila,0.5661727782810392,0.7823165531507703,-0.21614377486973113
541,vibrio_parahaemolyticus,klebsiella_michiganensis,0.5664871682484592,0.5664867039547795,4.64293679725003e-07
326,streptococcus_mitis,staphylococcus_aureus,0.5681796471166808,0.6320150617028298,-0.06383541458614905
218,burkholderia_pseudomallei,mycobacterium_ulcerans,0.5691895135838977,0.5822428254520483,-0.013053311868150619
313,pseudomonas_aeruginosa,klebsiella_michiganensis,0.5713719122447306,0.5768457056257683,-0.005473793381037706
550,vibrio_parahaemolyticus,legionella_pneumophila,0.5729490853409187,0.646623661446729,-0.0736745761058103
286,staphylococcus_pyogenes,listeria_monocytogenes,0.5729725978988813,0.7398207746882619,-0.16684817678938058
277,staphylococcus_pyogenes,staphylococcus_aureus,0.5743551810875177,0.6914883533194257,-0.117133172231908
44,serratia_liquefaciens,mycobacterium_ulcerans,0.5748006975401084,0.5904468493655629,-0.01564615182545448
558,vibrio_parahaemolyticus,bacillus_cereus,0.5775190289384229,0.5820045418858837,-0.004485512947460801
254,clostridioides_difficile,staphylococcus_aureus,0.5791029773647811,0.6771879057915572,-0.09808492842677607
59,corynebacterium_ulcerans,neisseria_gonorrhoeae,0.579168261340564,0.5833122445484092,-0.004143983207845259
86,klebsiella_michiganensis,mycobacterium_ulcerans,0.5794827326153177,0.5797670003589906,-0.00028426774367296126
321,pseudomonas_aeruginosa,burkholderia_pseudomallei,0.5794962546570616,0.5860920892342436,-0.006595834577182047
131,neisseria_lactamica,corynebacterium_ulcerans,0.5812968498802322,0.584140251707019,-0.0028434018267867733
426,staphylococcus_epidermidis,campylobacter_jejuni,0.5819464904573234,0.6507382397398229,-0.06879174928249954
492,mycobacterium_tuberculosis,corynebacterium_striatum,0.582408912094392,0.67157486350577,-0.08916595141137795
585,enterococcus_faecium,staphylococcus_pyogenes,0.5858182142502358,0.760225938236559,-0.1744077239863232
474,mycobacterium_tuberculosis,serratia_liquefaciens,0.5872135850812236,0.5926415781782733,-0.005427993097049777
9,neisseria_gonorrhoeae,corynebacterium_diphtheriae,0.5882883508451348,0.5908433315425261,-0.0025549806973913514
123,neisseria_lactamica,corynebacterium_diphtheriae,0.5912578981194451,0.5931963647835559,-0.001938466664110794
317,pseudomonas_aeruginosa,klebsiella_pneumoniae,0.5918694287793341,0.6099897035041848,-0.01812027472485067
41,serratia_liquefaciens,stenotrophomonas_maltophilia,0.5926406421693826,0.5863682725664022,0.006272369602980388
421,staphylococcus_epidermidis,acinetobacter_baumannii,0.5973845145790105,0.6924098319852096,-0.09502531740619902
92,streptococcus_suis,staphylococcus_aureus,0.5982853037155623,0.6322707056095537,-0.03398540189399135
482,mycobacterium_tuberculosis,klebsiella_pneumoniae,0.5983588615530958,0.6093805133180974,-0.011021651765001583
238,legionella_pneumophila,streptococcus_pneumoniae,0.5984261550568989,0.7485791113285559,-0.15015295627165703
233,legionella_pneumophila,streptococcus_agalactiae,0.5990330237492798,0.7797746839723773,-0.18074166022309746
83,klebsiella_michiganensis,stenotrophomonas_maltophilia,0.5991084016238394,0.5822956666993544,0.016812734924484984
537,vibrio_parahaemolyticus,serratia_liquefaciens,0.5995715834202326,0.5981798038506757,0.001391779569556939
325,streptococcus_mitis,staphylococcus_haemolyticus,0.6015406985171272,0.6406032149035435,-0.039062516386416335
144,klebsiella_pneumoniae,mycobacterium_ulcerans,0.6015493073655639,0.6076133462819756,-0.006064038916411718
335,streptococcus_mitis,listeria_monocytogenes,0.6015970237348972,0.7168128135666372,-0.11521578983173997
22,streptococcus_pneumoniae,staphylococcus_aureus,0.6020948285479287,0.6437109197748414,-0.04161609122691268
398,streptococcus_anginosus,campylobacter_jejuni,0.6029989051827375,0.6042944492403839,-0.001295544057646425
513,yersinia_enterocolitica,klebsiella_pneumoniae,0.6032905120406477,0.6151020668519978,-0.0118115548113501
432,staphylococcus_epidermidis,streptococcus_mitis,0.6076311362712933,0.6373648678169667,-0.02973373154567338
509,yersinia_enterocolitica,klebsiella_michiganensis,0.6084753040851872,0.6337007031589814,-0.025225399073794175
296,staphylococcus_pyogenes,campylobacter_jejuni,0.6091171612981671,0.6074137308458872,0.0017034304522798305
245,legionella_pneumophila,streptococcus_suis,0.6109232337353998,0.7549303055185821,-0.14400707178318228
276,staphylococcus_pyogenes,staphylococcus_haemolyticus,0.6119637116777655,0.6955128816129801,-0.08354916993521455
379,streptococcus_anginosus,staphylococcus_aureus,0.6126666090289485,0.6848083558952521,-0.07214174686630359
